Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
26/09/2012,24.0,33.0,28.0,68.0,0.0,8.0,6.0,300.0,3.0,315
27/09/2012,24.0,32.0,28.0,70.0,0.0,8.0,5.0,360.0,4.0,315
28/09/2012,24.0,33.0,28.0,68.0,0.0,8.0,5.0,300.0,4.0,315
29/09/2012,24.0,36.0,29.0,62.0,0.0,8.0,6.0,320.0,3.0,315
30/09/2012,24.0,33.0,29.0,64.0,0.0,8.0,7.0,300.0,4.0,315
10/01/2012,25.0,36.0,30.0,70.0,0.0,8.0,8.0,360.0,3.0,0
10/02/2012,26.0,34.0,30.0,72.0,0.0,8.0,5.0,360.0,3.0,0
10/03/2012,25.0,35.0,30.0,70.0,0.0,8.0,5.0,360.0,4.0,0
10/04/2012,26.0,34.0,30.0,65.0,0.0,8.0,8.0,300.0,3.0,315
10/05/2012,24.0,32.0,29.0,71.0,2.0,7.0,7.0,300.0,3.0,315
10/06/2012,25.0,33.0,28.0,74.0,4.0,4.0,5.0,360.0,6.0,270
10/07/2012,26.0,34.0,29.0,70.0,0.0,1.0,4.0,90.0,4.0,90
10/08/2012,24.0,36.0,29.0,72.0,6.0,8.0,8.0,330.0,3.0,180
10/09/2012,25.0,35.0,29.0,73.0,1.0,8.0,7.0,320.0,3.0,315
10/10/2012,26.0,34.0,29.0,71.0,0.0,8.0,8.0,320.0,3.0,315
10/11/2012,25.0,33.0,27.0,74.0,10.0,8.0,6.0,300.0,3.0,315
10/12/2012,24.0,33.0,29.0,78.0,29.0,8.0,8.0,360.0,5.0,0
13/10/2012,25.0,34.0,30.0,67.0,8.0,8.0,6.0,90.0,3.0,90
14/10/2012,27.0,36.0,32.0,59.0,0.0,8.0,5.0,320.0,4.0,315
15/10/2012,24.0,35.0,29.0,74.0,27.0,4.0,4.0,360.0,4.0,0
16/10/2012,26.0,35.0,30.0,70.0,0.0,8.0,4.0,360.0,3.0,315
17/10/2012,26.0,34.0,30.0,71.0,4.0,5.0,4.0,120.0,4.0,135
18/10/2012,27.0,35.0,31.0,64.0,0.0,8.0,7.0,180.0,4.0,315
19/10/2012,23.0,36.0,28.0,76.0,42.0,7.0,5.0,360.0,4.0,135
20/10/2012,26.0,34.0,29.0,75.0,4.0,6.0,5.0,300.0,3.0,315
21/10/2012,23.0,31.0,28.0,84.0,68.0,8.0,6.0,300.0,3.0,315
22/10/2012,25.0,32.0,28.0,75.0,0.0,8.0,5.0,300.0,4.0,315
23/10/2012,23.0,36.0,29.0,66.0,0.0,8.0,5.0,360.0,3.0,315
24/10/2012,25.0,32.0,29.0,70.0,0.0,8.0,6.0,320.0,3.0,315
25/10/2012,25.0,33.0,29.0,76.0,0.0,8.0,5.0,300.0,4.0,315
26/10/2012,24.0,33.0,29.0,77.0,22.0,8.0,5.0,350.0,4.0,0
27/10/2012,24.0,34.0,29.0,72.0,40.0,7.0,5.0,360.0,4.0,0
28/10/2012,26.0,34.0,30.0,70.0,0.0,7.0,6.0,360.0,3.0,90
29/10/2012,26.0,32.0,30.0,72.0,0.0,8.0,5.0,360.0,3.0,315
30/10/2012,26.0,35.0,31.0,67.0,0.0,7.0,4.0,90.0,4.0,90
31/10/2012,27.0,32.0,30.0,76.0,0.0,8.0,4.0,300.0,3.0,315
11/01/2012,26.0,33.0,30.0,70.0,0.0,8.0,5.0,360.0,4.0,0
11/02/2012,26.0,35.0,30.0,72.0,0.0,7.0,8.0,360.0,3.0,0
11/03/2012,25.0,34.0,29.0,76.0,39.0,7.0,6.0,90.0,4.0,90
11/04/2012,25.0,34.0,29.0,75.0,12.0,8.0,5.0,300.0,3.0,90
11/05/2012,26.0,32.0,28.0,84.0,1.0,4.0,4.0,300.0,3.0,315
11/06/2012,25.0,34.0,30.0,74.0,2.0,5.0,3.0,300.0,3.0,270
11/07/2012,26.0,34.0,30.0,74.0,0.0,7.0,5.0,360.0,3.0,0
11/08/2012,25.0,33.0,29.0,76.0,27.0,3.0,5.0,90.0,3.0,90
11/09/2012,25.0,33.0,29.0,77.0,11.0,8.0,4.0,360.0,3.0,315
11/10/2012,26.0,33.0,29.0,78.0,0.0,6.0,4.0,300.0,3.0,315
11/11/2012,26.0,35.0,31.0,68.0,0.0,8.0,4.0,90.0,4.0,135
11/12/2012,25.0,34.0,30.0,75.0,16.0,7.0,4.0,170.0,3.0,315
13/11/2012,24.0,32.0,28.0,78.0,18.0,1.0,5.0,330.0,3.0,315
14/11/2012,27.0,32.0,28.0,80.0,0.0,7.0,8.0,90.0,3.0,90
15/11/2012,25.0,33.0,29.0,77.0,0.0,7.0,4.0,360.0,4.0,180
16/11/2012,26.0,34.0,30.0,78.0,0.0,5.0,8.0,360.0,3.0,90
17/11/2012,24.0,32.0,28.0,80.0,27.0,3.0,2.0,90.0,4.0,90
18/11/2012,25.0,34.0,29.0,77.0,12.0,6.0,7.0,360.0,3.0,0
19/11/2012,24.0,32.0,27.0,82.0,4.0,7.0,6.0,40.0,3.0,0
20/11/2012,24.0,32.0,28.0,82.0,16.0,6.0,4.0,360.0,3.0,315
21/11/2012,24.0,32.0,28.0,80.0,2.0,3.0,6.0,280.0,4.0,315
22/11/2012,25.0,32.0,29.0,76.0,4.0,5.0,5.0,360.0,3.0,0
23/11/2012,25.0,33.0,28.0,83.0,6.0,4.0,7.0,360.0,3.0,90
24/11/2012,25.0,32.0,29.0,78.0,7.0,7.0,4.0,330.0,3.0,315
25/11/2012,23.0,32.0,28.0,80.0,51.0,5.0,7.0,60.0,4.0,90
26/11/2012,25.0,32.0,29.0,78.0,0.0,7.0,4.0,100.0,2.0,135
27/11/2012,25.0,32.0,30.0,75.0,0.0,7.0,6.0,360.0,2.0,315
28/11/2012,26.0,32.0,29.0,75.0,0.0,7.0,6.0,350.0,3.0,315
29/11/2012,26.0,34.0,28.0,81.0,0.0,6.0,6.0,360.0,3.0,135
30/11/2012,26.0,33.0,29.0,78.0,17.0,7.0,6.0,340.0,3.0,135
12/01/2012,23.0,34.0,30.0,79.0,41.0,6.0,5.0,70.0,4.0,45
12/02/2012,26.0,33.0,30.0,70.0,0.0,7.0,6.0,360.0,3.0,45
12/03/2012,26.0,31.0,27.0,86.0,0.0,5.0,6.0,330.0,3.0,315
12/04/2012,24.0,31.0,26.0,86.0,19.0,1.0,4.0,320.0,2.0,315
12/05/2012,25.0,30.0,27.0,82.0,10.0,3.0,4.0,50.0,3.0,45
12/06/2012,24.0,32.0,28.0,76.0,11.0,6.0,5.0,360.0,2.0,0
12/07/2012,25.0,31.0,29.0,76.0,1.0,0.0,4.0,330.0,3.0,315
12/08/2012,26.0,33.0,29.0,78.0,0.0,3.0,8.0,360.0,2.0,135
12/09/2012,26.0,31.0,29.0,79.0,0.0,6.0,4.0,360.0,3.0,315
12/10/2012,27.0,31.0,28.0,84.0,0.0,3.0,4.0,360.0,3.0,0
12/11/2012,24.0,30.0,28.0,80.0,13.0,5.0,4.0,360.0,2.0,315
12/12/2012,26.0,31.0,29.0,76.0,0.0,5.0,8.0,360.0,3.0,315
13/12/2012,25.0,29.0,27.0,86.0,1.0,2.0,3.0,320.0,3.0,315
14/12/2012,25.0,31.0,28.0,82.0,5.0,3.0,4.0,360.0,2.0,315
15/12/2012,25.0,30.0,28.0,84.0,0.0,2.0,3.0,330.0,3.0,315
16/12/2012,26.0,31.0,28.0,82.0,0.0,4.0,6.0,310.0,2.0,315
17/12/2012,26.0,31.0,28.0,84.0,0.0,4.0,5.0,270.0,3.0,315
18/12/2012,24.0,31.0,27.0,84.0,5.0,4.0,6.0,330.0,2.0,315
19/12/2012,24.0,32.0,28.0,79.0,4.0,5.0,4.0,110.0,3.0,135
20/12/2012,25.0,32.0,27.0,82.0,0.0,5.0,5.0,350.0,2.0,315
21/12/2012,24.0,38.0,27.0,84.0,44.0,5.0,4.0,360.0,4.0,0
22/12/2012,24.0,30.0,27.0,88.0,22.0,6.0,8.0,200.0,2.0,135
23/12/2012,23.0,31.0,27.0,86.0,67.0,7.0,4.0,290.0,3.0,225
24/12/2012,25.0,31.0,28.0,81.0,1.0,5.0,5.0,300.0,3.0,315
25/12/2012,26.0,31.0,27.0,87.0,1.0,4.0,5.0,90.0,2.0,0
26/12/2012,25.0,31.0,28.0,82.0,9.0,5.0,4.0,340.0,2.0,315
27/12/2012,23.0,30.916793893129775,27.133587786259543,85.1,50.0,4.316030534351145,1.0,45.0,1.0,45
28/12/2012,25.0,30.0,28.0,86.0,27.0,5.0,5.0,300.0,3.0,315
29/12/2012,25.0,30.0,27.0,88.0,11.0,4.0,6.0,310.0,4.0,315
30/12/2012,26.0,30.0,29.0,80.0,0.0,5.0,6.0,320.0,3.0,315
31/12/2012,24.0,30.0,27.0,90.0,36.0,0.0,5.0,290.0,3.0,315
01/01/2013,24.0,31.0,28.0,82.0,2.0,4.0,6.0,360.0,2.0,0
01/02/2013,25.0,31.0,26.0,91.0,1.0,1.0,4.0,350.0,2.0,315
01/03/2013,21.0,32.0,27.0,86.0,4.0,0.0,4.0,310.0,3.0,315
01/04/2013,24.0,31.0,27.0,85.0,5.0,4.0,6.0,320.0,3.0,315
01/05/2013,24.0,31.0,27.0,80.0,41.0,4.0,9.0,320.0,4.0,315
01/06/2013,24.0,30.0,29.0,81.0,9.0,3.0,9.0,300.0,3.0,315
01/07/2013,25.0,31.0,28.0,88.0,3.0,0.0,6.0,310.0,4.0,315
01/08/2013,24.0,30.0,27.0,85.0,4.0,5.0,4.0,340.0,2.0,315
01/09/2013,22.0,30.0,28.0,81.0,21.0,1.0,5.0,310.0,2.0,315
01/10/2013,26.0,30.0,28.0,80.0,6.0,8.0,8.0,300.0,4.0,315
01/11/2013,25.0,31.0,28.0,80.0,2.0,6.0,12.0,290.0,5.0,315
01/12/2013,26.0,31.0,28.0,76.0,8.0,5.0,10.0,280.0,8.0,315
13/01/2013,24.0,29.0,26.0,90.0,58.0,1.0,6.0,300.0,5.0,315
14/01/2013,24.0,30.0,27.0,87.0,33.0,2.0,8.0,340.0,5.0,315
15/01/2013,22.0,30.0,25.0,92.0,40.0,0.0,8.0,260.0,4.0,315
16/01/2013,23.0,29.0,26.0,86.0,78.0,1.0,11.0,290.0,4.0,315
17/01/2013,25.0,31.0,28.0,77.0,1.0,5.0,6.0,270.0,4.0,225
18/01/2013,26.0,30.0,28.0,81.0,0.0,5.0,9.0,290.0,4.0,315
19/01/2013,25.0,30.0,27.0,82.0,13.0,4.0,7.0,320.0,4.0,315
20/01/2013,24.0,29.0,27.0,85.0,31.0,0.0,6.0,300.0,4.0,315
21/01/2013,25.0,29.0,27.0,84.0,0.0,5.0,8.0,290.0,5.0,315
22/01/2013,23.0,31.0,27.0,84.0,0.0,2.0,9.0,280.0,4.0,315
23/01/2013,24.0,31.0,27.0,86.0,5.0,6.0,8.0,90.0,4.0,315
24/01/2013,24.0,31.0,27.0,85.0,22.0,4.0,6.0,320.0,4.0,315
25/01/2013,24.0,29.0,27.0,86.0,14.0,3.0,5.0,310.0,3.0,315
26/01/2013,25.0,30.0,27.0,84.0,4.0,5.0,6.0,290.0,3.0,315
27/01/2013,24.0,31.0,28.0,80.0,0.0,5.0,6.0,320.0,4.0,315
28/01/2013,22.0,31.0,28.0,82.0,0.0,7.0,7.0,280.0,3.0,315
29/01/2013,23.0,31.0,27.0,83.0,35.0,6.0,6.0,320.0,4.0,315
30/01/2013,26.0,30.0,28.0,83.0,0.0,6.0,8.0,320.0,3.0,315
31/01/2013,25.0,31.0,27.0,85.0,0.0,7.0,6.0,290.0,3.0,315
02/01/2013,26.0,30.0,28.0,84.0,0.0,4.0,6.0,340.0,3.0,315
02/02/2013,24.0,30.0,28.0,84.0,12.0,8.0,4.0,340.0,3.0,315
02/03/2013,25.0,31.0,28.0,83.0,0.0,3.0,4.0,350.0,3.0,315
02/04/2013,26.0,32.0,28.0,85.0,0.0,5.0,5.0,320.0,2.0,315
02/05/2013,25.0,32.0,28.0,84.0,3.0,6.0,6.0,320.0,2.0,315
02/06/2013,25.0,31.0,28.0,81.0,2.0,8.0,6.0,360.0,3.0,315
02/07/2013,26.0,32.0,28.0,82.0,0.0,7.0,5.0,350.0,3.0,315
02/08/2013,24.0,31.0,28.0,80.0,0.0,8.0,5.0,360.0,3.0,315
02/09/2013,25.0,32.0,28.0,76.0,0.0,8.0,5.0,320.0,3.0,315
02/10/2013,25.0,33.0,28.0,82.0,1.0,5.0,5.0,360.0,3.0,0
02/11/2013,26.0,31.0,27.0,84.0,9.0,2.0,5.0,340.0,2.0,225
02/12/2013,24.0,31.0,27.0,79.0,8.0,8.0,4.0,330.0,2.0,315
13/02/2013,23.0,31.0,28.0,82.0,33.0,5.0,4.0,330.0,3.0,315
14/02/2013,24.0,31.0,27.0,84.0,0.0,7.0,5.0,310.0,2.0,315
15/02/2013,25.0,31.0,27.0,85.0,31.0,3.0,6.0,340.0,3.0,315
16/02/2013,25.0,31.0,26.0,90.0,1.0,2.0,5.0,360.0,3.0,315
17/02/2013,24.0,30.0,27.0,84.0,6.0,3.0,8.0,300.0,2.0,315
18/02/2013,24.0,30.0,26.0,87.0,0.0,1.0,10.0,310.0,4.0,315
19/02/2013,24.0,29.0,26.0,88.0,39.0,1.0,6.0,230.0,4.0,225
20/02/2013,22.0,29.0,27.0,88.0,4.0,1.0,8.0,300.0,3.0,315
21/02/2013,24.0,30.0,27.0,86.0,2.0,1.0,11.0,290.0,5.0,315
22/02/2013,24.0,30.0,27.0,85.0,24.0,4.0,9.0,290.0,5.0,315
23/02/2013,23.0,29.0,26.0,92.0,147.0,1.0,11.0,290.0,7.0,315
24/02/2013,25.0,30.0,27.0,85.0,23.0,3.0,9.0,270.0,4.0,315
25/02/2013,26.0,31.0,28.0,84.0,0.0,7.0,8.0,300.0,4.0,315
26/02/2013,23.0,32.0,28.0,86.0,0.0,5.0,7.0,300.0,5.0,315
27/02/2013,25.0,31.0,28.0,88.0,16.0,7.0,12.0,300.0,4.0,315
28/02/2013,24.0,31.0,28.0,85.0,19.0,8.0,7.0,300.0,4.0,315
03/01/2013,26.0,31.0,28.0,84.0,9.0,5.0,6.0,300.0,4.0,315
03/02/2013,25.0,31.0,28.0,89.0,70.0,6.0,8.0,310.0,5.0,315
03/03/2013,26.0,30.0,28.0,86.0,0.0,5.0,6.0,320.0,4.0,315
03/04/2013,25.0,31.0,28.0,80.0,2.0,3.0,8.0,290.0,4.0,315
03/05/2013,23.0,30.0,28.0,79.0,0.0,1.0,7.0,290.0,4.0,315
03/06/2013,24.0,31.0,27.0,82.0,0.0,6.0,4.0,320.0,5.0,315
03/07/2013,25.0,31.0,28.0,85.0,2.0,7.0,5.0,320.0,5.0,315
03/08/2013,26.0,31.0,28.0,86.0,0.0,6.0,7.0,310.0,3.0,315
03/09/2013,26.0,29.0,27.0,88.0,0.0,1.0,4.0,300.0,3.0,315
03/10/2013,25.0,31.0,27.0,87.0,7.0,6.0,5.0,310.0,3.0,315
03/11/2013,25.0,31.0,26.0,89.0,0.0,4.0,4.0,180.0,3.0,180
03/12/2013,25.0,31.0,27.0,84.0,2.0,7.0,4.0,350.0,2.0,315
13/03/2013,25.0,32.0,27.0,84.0,3.0,6.0,6.0,310.0,3.0,315
14/03/2013,23.0,31.0,28.0,89.0,10.0,5.0,5.0,360.0,3.0,315
15/03/2013,24.0,31.0,26.0,90.0,7.0,4.0,5.0,310.0,2.0,315
16/03/2013,23.0,30.0,27.0,89.0,9.0,4.0,5.0,320.0,2.0,315
17/03/2013,25.0,30.0,27.0,88.0,1.0,6.0,5.0,200.0,2.0,225
18/03/2013,25.0,31.0,28.0,83.0,0.0,6.0,6.0,320.0,2.0,315
19/03/2013,25.0,32.0,28.0,84.0,0.0,6.0,6.0,350.0,3.0,315
20/03/2013,26.0,34.0,30.0,74.0,0.0,8.0,5.0,100.0,3.0,135
21/03/2013,26.0,33.0,29.0,84.0,0.0,8.0,5.0,300.0,3.0,315
22/03/2013,24.0,33.0,29.0,78.0,2.0,8.0,7.0,10.0,3.0,135
23/03/2013,25.0,34.0,28.0,84.0,22.0,6.0,10.0,290.0,3.0,315
24/03/2013,25.0,30.0,27.0,90.0,51.0,1.0,5.0,320.0,3.0,135
25/03/2013,26.0,32.0,29.0,78.0,3.0,8.0,6.0,310.0,2.0,315
26/03/2013,26.0,32.0,28.0,82.0,4.0,7.0,6.0,300.0,3.0,315
27/03/2013,26.0,33.0,29.0,81.0,0.0,6.0,5.0,330.0,3.0,315
28/03/2013,26.0,31.0,29.0,82.0,0.0,8.0,5.0,300.0,2.0,315
29/03/2013,26.0,32.0,28.0,80.0,0.0,7.0,5.0,320.0,3.0,315
30/03/2013,26.0,31.0,28.0,82.0,0.0,3.0,4.0,350.0,3.0,315
31/03/2013,26.0,32.0,29.0,83.0,1.0,4.0,3.0,300.0,3.0,315
04/01/2013,24.703957010258915,33.98485588666341,29.028041035661943,71.17254518808012,0.0,5.0,5.0,100.0,5.0,90
04/02/2013,26.0,32.0,29.0,83.0,4.0,6.0,6.0,350.0,3.0,315
04/03/2013,24.0,33.0,29.0,79.0,0.0,5.0,6.0,10.0,3.0,315
04/04/2013,26.0,33.0,29.0,82.0,0.0,6.0,5.0,320.0,2.0,315
04/05/2013,26.0,33.0,29.0,81.0,1.0,6.0,4.0,10.0,3.0,315
04/06/2013,26.0,32.0,28.0,79.0,16.0,4.0,3.0,170.0,3.0,135
04/07/2013,25.0,30.0,26.0,89.0,1.0,0.0,4.0,270.0,2.0,315
04/08/2013,24.0,32.0,28.0,83.0,9.0,3.0,4.0,330.0,3.0,315
04/09/2013,22.0,32.0,28.0,86.0,0.0,5.0,8.0,300.0,2.0,315
04/10/2013,24.0,32.0,27.0,82.0,10.0,6.0,5.0,310.0,3.0,315
04/11/2013,26.0,32.0,28.0,82.0,0.0,5.0,4.0,320.0,2.0,315
04/12/2013,26.0,31.0,28.0,89.0,9.0,5.0,4.0,360.0,3.0,315
13/04/2013,25.0,31.0,28.0,84.0,19.0,7.0,5.0,320.0,2.0,315
14/04/2013,27.0,33.0,29.0,83.0,0.0,6.0,5.0,360.0,3.0,0
15/04/2013,26.0,32.0,29.0,83.0,30.0,6.0,5.0,320.0,3.0,315
16/04/2013,25.0,31.0,28.0,86.0,2.0,4.0,4.0,320.0,3.0,315
17/04/2013,25.0,34.0,29.0,78.0,2.0,8.0,6.0,90.0,3.0,90
18/04/2013,25.0,31.0,26.0,93.0,14.0,3.0,7.0,320.0,3.0,315
19/04/2013,23.0,30.0,27.0,80.0,94.0,0.0,5.0,140.0,2.0,135
20/04/2013,24.0,32.0,28.0,84.0,11.0,6.0,5.0,320.0,2.0,315
21/04/2013,23.0,33.0,29.0,78.0,36.0,6.0,6.0,110.0,3.0,135
22/04/2013,27.0,33.0,30.0,73.0,0.0,7.0,6.0,120.0,3.0,135
23/04/2013,24.0,31.0,28.0,86.0,21.0,1.0,5.0,360.0,3.0,135
24/04/2013,25.0,32.0,28.0,81.0,0.0,6.0,4.0,40.0,2.0,315
25/04/2013,26.0,33.0,29.0,78.0,2.0,7.0,5.0,80.0,3.0,45
26/04/2013,25.0,33.0,28.0,78.0,17.0,8.0,4.0,100.0,3.0,135
27/04/2013,25.0,33.0,29.0,73.0,0.0,7.0,4.0,360.0,3.0,315
28/04/2013,27.0,33.0,30.0,68.0,0.0,7.0,5.0,110.0,4.0,90
29/04/2013,27.0,34.0,30.0,68.0,0.0,8.0,7.0,120.0,5.0,135
30/04/2013,27.0,33.0,30.0,72.0,0.0,8.0,6.0,120.0,5.0,135
05/01/2013,27.0,33.0,30.0,69.0,1.0,7.0,5.0,110.0,3.0,135
05/02/2013,23.0,33.0,28.0,78.0,24.0,7.0,5.0,310.0,3.0,135
05/03/2013,23.0,33.0,30.0,70.0,1.0,8.0,5.0,110.0,3.0,135
05/04/2013,27.0,34.0,29.0,74.0,0.0,8.0,8.0,80.0,4.0,45
05/05/2013,26.0,33.0,30.0,74.0,5.0,7.0,6.0,120.0,3.0,135
05/06/2013,27.0,34.0,30.0,74.0,0.0,7.0,5.0,90.0,3.0,135
05/07/2013,27.0,34.0,30.0,73.0,0.0,7.0,7.0,10.0,3.0,135
05/08/2013,27.0,31.0,29.0,81.0,0.0,1.0,4.0,350.0,3.0,315
05/09/2013,24.0,33.0,29.0,74.0,0.0,7.0,5.0,140.0,2.0,135
05/10/2013,26.0,32.0,28.0,84.0,0.0,6.0,6.0,320.0,3.0,315
05/11/2013,27.0,33.0,29.0,80.0,15.0,5.0,6.0,110.0,2.0,135
05/12/2013,27.0,33.0,30.0,78.0,0.0,5.0,5.0,20.0,3.0,135
13/05/2013,28.0,30.0,28.0,80.0,0.0,0.0,7.0,110.0,3.0,135
14/05/2013,25.0,33.0,28.0,80.0,1.0,6.0,5.0,30.0,3.0,135
15/05/2013,22.0,32.0,29.0,83.0,0.0,5.0,5.0,160.0,3.0,135
16/05/2013,26.0,32.0,28.0,84.0,0.0,6.0,5.0,320.0,2.0,315
17/05/2013,26.0,33.0,28.0,87.0,15.0,6.0,7.0,360.0,2.0,135
18/05/2013,24.0,32.0,27.0,85.0,134.0,6.0,5.0,160.0,3.0,135
19/05/2013,24.0,33.0,28.0,79.0,1.0,7.0,5.0,360.0,2.0,45
20/05/2013,25.0,32.0,28.0,82.0,0.0,5.0,5.0,320.0,2.0,315
21/05/2013,24.703957010258915,33.98485588666341,29.028041035661943,71.17254518808012,1.0,5.0,4.0,130.0,4.0,135
22/05/2013,24.0,32.0,29.0,81.0,0.0,6.0,5.0,350.0,2.0,315
23/05/2013,26.0,33.98485588666341,29.028041035661943,71.17254518808012,1.0,7.940107474352711,5.0,120.0,2.0,0
24/05/2013,25.052947845804987,31.691836734693876,27.974943310657597,82.41802721088435,0.0,2.0,4.0,310.0,2.0,0
25/05/2013,26.0,32.0,28.0,83.0,5.1656462585034015,2.0,5.0,350.0,2.0,0
26/05/2013,25.0,32.0,28.0,84.0,5.1656462585034015,9.0,5.0,320.0,2.0,0
27/05/2013,25.0,30.0,26.0,92.0,7.0,5.0,4.0,260.0,2.0,0
28/05/2013,24.0,31.0,27.549463414634147,81.35043902439024,11.0,0.0,4.0,320.0,2.0,315
29/05/2013,26.0,32.0,28.0,82.0,3.0,6.0,5.0,100.0,2.0,0
30/05/2013,25.0,31.0,28.0,83.0,1.0,10.0,5.0,340.0,2.0,0
31/05/2013,26.0,31.0,28.0,86.0,6.0474146341463415,11.0,7.0,300.0,3.0,315
06/01/2013,26.0,31.038439024390247,28.0,82.0,6.0474146341463415,5.0,8.0,330.0,3.0,315
06/02/2013,26.0,31.691836734693876,27.974943310657597,82.41802721088435,5.0,4.0,0.0,0.0,0.0,0
06/03/2013,25.052947845804987,29.0,27.974943310657597,82.41802721088435,25.0,0.0,4.0,270.0,1.0,0
06/04/2013,24.0,32.0,28.0,83.0,23.0,0.0,5.0,340.0,1.0,0
06/05/2013,26.0,31.0,28.0,85.0,5.1656462585034015,9.0,5.0,320.0,2.0,0
06/06/2013,25.0,31.0,28.0,87.0,17.0,4.0,4.0,350.0,1.0,0
06/07/2013,24.0,31.691836734693876,27.974943310657597,82.41802721088435,24.0,4.0,4.0,90.0,2.0,0
06/08/2013,25.0,32.0,27.0,88.0,1.0,4.0,6.0,150.0,2.0,315
06/09/2013,25.052947845804987,31.0,27.974943310657597,82.41802721088435,13.0,2.0,3.0,70.0,1.0,0
06/10/2013,25.0,31.0,27.0,85.0,3.0,4.0,3.0,330.0,0.0,0
06/11/2013,26.0,30.0,27.0,90.0,5.1656462585034015,3.0,4.0,310.0,1.0,0
06/12/2013,25.0,30.0,27.0,84.0,9.0,0.0,5.0,120.0,1.0,0
13/06/2013,26.0,33.98485588666341,29.028041035661943,71.17254518808012,1.0,0.0,6.0,100.0,3.0,90
14/06/2013,25.0,33.98485588666341,29.028041035661943,71.17254518808012,1.0,0.0,3.0,140.0,3.0,90
15/06/2013,24.6889756097561,33.0,27.549463414634147,81.35043902439024,0.0,6.0,4.0,320.0,2.0,315
16/06/2013,25.0,32.0,29.028041035661943,71.17254518808012,12.0,6.0,5.0,50.0,2.0,0
17/06/2013,22.0,30.0,27.0,87.0,142.0,5.0,3.0,120.0,1.0,0
18/06/2013,25.0,31.0,28.0,84.0,5.1656462585034015,2.0,6.0,360.0,2.0,0
19/06/2013,25.0,31.038439024390247,27.549463414634147,81.35043902439024,2.0,9.0,5.0,310.0,2.0,315
20/06/2013,25.0,32.0,29.0,79.0,23.0,8.0,5.0,350.0,3.0,315
21/06/2013,24.6889756097561,29.0,27.549463414634147,81.35043902439024,29.0,7.0,6.0,330.0,3.0,315
22/06/2013,26.0,31.0,28.0,81.0,5.1656462585034015,7.0,4.0,300.0,2.0,0
23/06/2013,26.0,33.98485588666341,29.028041035661943,71.17254518808012,3.22628236443576,9.0,5.0,330.0,3.0,0
24/06/2013,25.0,31.0,28.0,76.0,0.0,8.0,5.0,330.0,3.0,315
25/06/2013,25.0,33.0,28.0,81.0,0.0,8.0,7.0,360.0,3.0,0
26/06/2013,25.0,32.0,28.0,81.0,2.0,8.0,4.0,140.0,3.0,315
27/06/2013,25.052947845804987,31.691836734693876,27.974943310657597,82.41802721088435,1.0,7.0,3.0,300.0,2.0,0
28/06/2013,24.0,32.0,28.0,80.0,6.0,7.0,5.0,45.0,2.0,0
29/06/2013,25.0,32.0,28.0,80.0,3.22628236443576,8.0,5.0,20.0,2.0,0
30/06/2013,25.0,33.98485588666341,29.028041035661943,71.17254518808012,5.0,4.0,6.0,100.0,3.0,90
07/01/2013,25.0,33.98485588666341,29.028041035661943,71.17254518808012,3.22628236443576,7.0,4.0,80.0,3.0,45
07/02/2013,26.0,31.691836734693876,27.974943310657597,82.41802721088435,5.1656462585034015,3.0,2.0,100.0,1.0,90
07/03/2013,25.052947845804987,31.0,27.974943310657597,82.41802721088435,0.0,1.0,5.0,130.0,2.0,135
07/04/2013,25.0,32.0,28.0,76.0,8.0,4.533073170731707,13.0,130.0,5.0,135
07/05/2013,24.703957010258915,32.0,29.028041035661943,71.17254518808012,0.0,7.0,6.0,130.0,4.0,135
07/06/2013,24.0,33.0,28.0,73.0,3.22628236443576,9.0,6.0,310.0,2.0,0
07/07/2013,22.0,31.0,27.974943310657597,82.41802721088435,5.1656462585034015,10.0,3.0,350.0,2.0,0
07/08/2013,24.0,34.0,27.974943310657597,82.41802721088435,5.1656462585034015,5.0,3.0,120.0,1.0,0
07/09/2013,25.0,31.691836734693876,27.974943310657597,82.41802721088435,6.0,10.0,4.0,290.0,2.0,0
07/10/2013,24.0,31.691836734693876,27.974943310657597,82.41802721088435,26.0,7.0,7.0,360.0,3.0,0
07/11/2013,24.0,33.98485588666341,29.028041035661943,71.17254518808012,10.0,2.0,4.0,90.0,2.0,90
07/12/2013,25.052947845804987,31.691836734693876,27.974943310657597,82.41802721088435,25.0,8.0,2.0,350.0,2.0,0
13/07/2013,24.0,32.0,28.0,78.0,1.0,3.0,4.0,110.0,3.0,135
14/07/2013,25.0,30.0,27.0,83.0,1.0,2.0,4.0,90.0,3.0,135
15/07/2013,23.632061068702292,30.0,27.133587786259543,85.1,31.0,3.0,0.0,0.0,0.0,0
16/07/2013,24.0,32.0,27.974943310657597,82.41802721088435,5.1656462585034015,3.0,0.0,0.0,0.0,0
17/07/2013,24.0,33.0,27.974943310657597,82.41802721088435,5.1656462585034015,5.0,4.0,150.0,1.0,0
18/07/2013,24.0,33.0,29.028041035661943,71.17254518808012,3.22628236443576,9.0,8.0,120.0,3.0,0
19/07/2013,24.0,31.691836734693876,27.974943310657597,82.41802721088435,5.1656462585034015,8.0,2.0,330.0,1.0,0
20/07/2013,24.0,32.0,28.0,72.0,0.0,7.0,4.0,320.0,3.0,315
